Time,Pressure,Sea Surface Temperature,Wave Height,Wind Speed,Total Precipitation,Noise 500Hz,Noise 1000Hz,Noise 1600Hz
201610302100 ,0.388525781,0.059017303,0.950663878,0.375625098,0.485296898,0.0992339,0.683335681,0.295390118
201610310000 ,0.883895104,0.101857035,0.243786245,0.595644505,0.113394076,0.827165527,0.043629459,0.875129228
201610310300 ,0.952624658,0.542673181,0.789587241,0.124954139,0.652001704,0.755998418,0.768712929,0.865681618
201610310600 ,0.210459831,0.024051739,0.689541906,0.44723014,0.297491375,0.007563661,0.350101574,0.180585668
201610310900 ,0.806795889,0.213913393,0.51603585,0.76904989,0.937765497,0.666568854,0.068854994,0.374704747
201610311200 ,0.981249548,0.87570215,0.262115319,0.254512841,0.393142053,0.524579377,0.60884637,0.102319919
201610311500 ,0.176752415,0.812859271,0.435865319,0.126763673,0.244237272,0.700520199,0.163210272,0.18501152
201610311800 ,0.504935365,0.370084591,0.268970008,0.88753231,0.379532562,0.453968352,0.766486117,0.346264538
201610312100 ,0.414037155,0.672015906,0.696656547,0.530942517,0.465878569,0.719982509,0.781008266,0.793692228
201611010000 ,0.869403616,0.694028749,0.83776298,0.225149887,0.25124326,0.304503045,0.749855555,0.105395829
201611010300 ,0.407154618,0.976269239,0.298445927,0.388201597,0.063661572,0.077484255,0.547297037,0.024472098
201611010600 ,0.213457272,0.820853043,0.074927349,0.587917416,0.971572667,0.794733684,0.827882296,0.011883524
201611010900 ,0.472349687,0.99333691,0.45112878,0.778716494,0.861361454,0.222909678,0.621398628,0.389608447
201611011200 ,0.338842495,0.907832081,0.535892379,0.679972286,0.191113889,0.5121021,0.26807794,0.714827686
201611011500 ,0.133956918,0.927242578,0.055010236,0.996238268,0.594197018,0.15669488,0.01243959,0.215608839
201611011800 ,0.021464071,0.616151204,0.53775594,0.406997528,0.355204792,0.712436301,0.791745475,0.764165761
201611012100 ,0.69338232,0.080624734,0.985100117,0.23543468,0.555000058,0.634374306,0.892222791,0.284666413
201611020000 ,0.0473236,0.138205693,0.632500843,0.702067791,0.716927586,0.393369568,0.876510331,0.615236366
201611020300 ,0.416405724,0.622739165,0.081134561,0.762497122,0.601137537,0.225323435,0.506298434,0.311945301
201611020600 ,0.340895026,0.890222059,0.351328264,0.056794536,0.212530557,0.575850884,0.509087797,0.113212761
201611020900 ,0.474475289,0.772981004,0.285711065,0.459401756,0.913362505,0.477907421,0.558665377,0.94382194
201611021200 ,0.404837335,0.876863705,0.241446225,0.750103782,0.292184442,0.754437913,0.430918173,0.110586063
201611021500 ,0.307016272,0.928617502,0.311515235,0.276407612,0.717104685,0.815631326,0.926752319,0.435475972
201611021800 ,0.451157342,0.646537305,0.903372594,0.140382187,0.759769217,0.85562119,0.326907238,0.525446388
201611022100 ,0.158665098,0.719629834,0.583919121,0.036683877,0.689764538,0.686161351,0.480619485,0.821769612
201611030000 ,0.845151826,0.619091448,0.109034774,0.213051432,0.842426782,0.549247541,0.320416163,0.587922618
201611030300 ,0.23477197,0.777799134,0.520341187,0.544647902,0.128856145,0.612368433,0.167288247,0.911888261
201611030600 ,0.109680498,0.210256301,0.55587577,0.805147037,0.894119421,0.828916793,0.142981112,0.54444039
201611030900 ,0.931304328,0.408400569,0.938497593,0.92658664,0.999844197,0.577220282,0.928660969,0.199552496
201611031200 ,0.304807123,0.398644098,0.938934753,0.1140519,0.157338495,0.041082244,0.380595508,0.663310982
201611031500 ,0.288317469,0.579852393,0.612803257,0.079892724,0.732223842,0.582200099,0.48368793,0.532385424
201611031800 ,0.829822128,0.258838786,0.169192487,0.616148443,0.562269984,0.240086524,0.612617737,0.543137776
201611032100 ,0.670455471,0.505539838,0.825757883,0.139003878,0.237738049,0.311897423,0.038855214,0.416086453
201611040000 ,0.278146362,0.029635345,0.990187828,0.324882955,0.126524773,0.518303981,0.644904866,0.203415017
201611040300 ,0.498753204,0.550109048,0.658528054,0.692036473,0.3426334,0.506088733,0.976676203,0.755677113
201611040600 ,0.475699384,0.49184546,0.426442578,0.042360693,0.941203061,0.116051358,0.156578267,0.484026985
201611040900 ,0.125005641,0.530092459,0.38646603,0.824304429,0.19126662,0.586194093,0.344706059,0.336416121
201611041200 ,0.412147054,0.136324836,0.328307128,0.545260154,0.048081448,0.820738225,0.396189829,0.090134601
201611041500 ,0.384848298,0.606939676,0.128347239,0.600238791,0.478788103,0.164770795,0.043106131,0.646660116
201611041800 ,0.196494563,0.666836219,0.043933608,0.398895672,0.42449863,0.711551619,0.983839048,0.119216868
201611042100 ,0.719023861,0.289792114,0.265255766,0.594310005,0.463884185,0.237605484,0.098451691,0.526361114
201611050000 ,0.245566354,0.671784411,0.180157202,0.137839471,0.19593791,0.401292148,0.695958407,0.777703542
201611050300 ,0.05041528,0.75818237,0.662421402,0.002336696,0.009217386,0.411613643,0.608926182,0.442997243
201611050600 ,0.214295783,0.446672893,0.64893271,0.5270825,0.673481062,0.136064178,0.518614092,0.333562224
201611050900 ,0.186706149,0.307835648,0.130538764,0.630716322,0.178878789,0.669670124,0.92570875,0.204467359
201611051200 ,0.459677386,0.394345307,0.44064709,0.953377344,0.250670217,0.664963501,0.660950764,0.179488207
201611051500 ,0.18948645,0.864703998,0.449568243,0.950874957,0.769479744,0.936502624,0.277627639,0.431683353
201611051800 ,0.994209924,0.596618449,0.537395085,0.015673791,0.531994695,0.943684909,0.557663891,0.915340105
201611052100 ,0.048231689,0.283944333,0.856219766,0.798012173,0.292953144,0.420011273,0.645165787,0.880410983
201611060000 ,0.413772851,0.927915033,0.564277196,0.213134226,0.175282874,0.667913214,0.7540547,0.866183191
201611060300 ,0.480261665,0.067882811,0.467997065,0.238853956,0.213778173,0.130043897,0.230972338,0.323084887
201611060600 ,0.513364949,0.991355067,0.539239769,0.737723857,0.283166281,0.484305473,0.254582424,0.103230203
201611060900 ,0.04636119,0.956039295,0.76875478,0.964235806,0.663978649,0.646287516,0.083887134,0.074262553
201611061200 ,0.84036005,0.367279302,0.772432794,0.272222794,0.675821146,0.547890242,0.467533181,0.794049881
201611061500 ,0.772802219,0.767813536,0.998604916,0.045978981,0.909038631,0.529545138,0.338096951,0.449979314
201611061800 ,0.042976065,0.4966485,0.627925507,0.157613794,0.963182755,0.212230919,0.572177885,0.446091443
201611062100 ,0.915058452,0.215762491,0.050236256,0.192012207,0.096321087,0.044380184,0.422587422,0.43849085
201611070000 ,0.906583016,0.296413643,0.227560355,0.824364513,0.972470155,0.663466286,0.012430712,0.731803226
201611070300 ,0.312947598,0.550351425,0.478403257,0.498330231,0.411931104,0.429446033,0.928315439,0.748221742
201611070600 ,0.57210254,0.929332892,0.590523353,0.171687641,0.835969409,0.960072057,0.412552469,0.722837855
201611070900 ,0.975029745,0.017289354,0.505554289,0.037072989,0.297386416,0.316697713,0.171839605,0.182710235
201611071200 ,0.062037421,0.969532369,0.855703655,0.258298039,0.0491225,0.097447426,0.254885575,0.022614807
201611071500 ,0.031339168,0.189098562,0.070012552,0.512286565,0.14401927,0.130568792,0.345286227,0.127743727
201611071800 ,0.800874705,0.928149943,0.257041951,0.022377137,0.192561653,0.549171975,0.505089271,0.904298052
201611072100 ,0.792076137,0.576339217,0.634759558,0.046412861,0.51652868,0.981089782,0.23557538,0.597261794
201611080000 ,0.539646379,0.790743972,0.057159016,0.184100635,0.433736014,0.963075494,0.762312025,0.821568856
201611080300 ,0.692177227,0.996660834,0.10297615,0.28081975,0.656816543,0.276273634,0.223310571,0.181007613
201611080600 ,0.208236164,0.260099499,0.863985761,0.917369464,0.059073958,0.679839523,0.342651678,0.679934907
201611080900 ,0.771593742,0.000783723,0.529433282,0.665572585,0.44932499,0.39584607,0.457189761,0.718594301
201611081200 ,0.364764434,0.601168456,0.316045135,0.008862715,0.435969385,0.417483285,0.293346488,0.397731732
201611081500 ,0.040816032,0.987604293,0.310707035,0.086220164,0.826044299,0.84080571,0.591768055,0.225939505
201611081800 ,0.645427651,0.586332812,0.900790868,0.978239561,0.266184409,0.945442121,0.638290108,0.462177653
201611082100 ,0.723214746,0.034289165,0.74211818,0.029354725,0.762192606,0.396324348,0.07132572,0.340455381
201611090000 ,0.763751778,0.897397559,0.222855441,0.117441952,0.709405339,0.038341558,0.116477894,0.740213098
201611090300 ,0.88587362,0.522207656,0.34018646,0.315780507,0.726216765,0.168701647,0.676733991,0.424082767
201611090600 ,0.340336256,0.875319858,0.032832167,0.540306034,0.504797859,0.939103396,0.652964468,0.582831089
201611090900 ,0.304536994,0.556160524,0.276525089,0.365250008,0.714122088,0.033143775,0.648497608,0.029440449
201611091200 ,0.415199173,0.672897011,0.533581679,0.480446087,0.553832488,0.395816286,0.131828208,0.38224885
201611091500 ,0.887861713,0.626347423,0.351785852,0.482119105,0.946463043,0.02666046,0.598733351,0.93156002
201611091800 ,0.738275575,0.932954055,0.840279148,0.861602149,0.805190801,0.468569076,0.500254052,0.606032943
201611092100 ,0.177673627,0.860614067,0.263046006,0.027197313,0.110394717,0.417734313,0.450463661,0.848639014
201611100000 ,0.214690776,0.622916276,0.045522734,0.477347643,0.96981122,0.871730192,0.797248075,0.393947395
201611100300 ,0.55551937,0.635068139,0.911134121,0.641614794,0.20733436,0.005831199,0.325991781,0.375312796
201611100600 ,0.996846017,0.677560555,0.131709338,0.075299995,0.095446265,0.119850493,0.015789269,0.305429674
201611100900 ,0.553733941,0.377952432,0.276602413,0.848064897,0.708653689,0.510734145,0.654283835,0.910882273
201611101200 ,0.53596707,0.180220324,0.967202559,0.072616348,0.694426122,0.549339652,0.695914552,0.793550294
201611101500 ,0.326569824,0.0139381,0.874981418,0.140330245,0.474022449,0.837441971,0.597528698,0.540846327
201611101800 ,0.143964398,0.641566718,0.378589706,0.788227113,0.958467531,0.40068087,0.672740973,0.223276991
201611102100 ,0.257283171,0.938587365,0.852851703,0.052615539,0.076356259,0.711631475,0.582111989,0.644244082
201611110000 ,0.998641025,0.888183657,0.347228233,0.036377624,0.670263365,0.759670205,0.992783851,0.034319054
201611110300 ,0.689452062,0.412685159,0.631974863,0.040715414,0.042688614,0.908966428,0.921539284,0.025225035
201611110600 ,0.19522627,0.600799562,0.725354662,0.881030712,0.249807339,0.189501873,0.980274858,0.762536269
201611110900 ,0.674017224,0.056509129,0.947151835,0.214262251,0.027734327,0.410219731,0.096582465,0.130858342
201611111200 ,0.274342131,0.037295241,0.642288686,0.867811857,0.167420666,0.139486112,0.654579254,0.441622385
201611111500 ,0.167339599,0.549404385,0.731389922,0.057723195,0.141293957,0.437146825,0.236131672,0.258584294
201611111800 ,0.611091361,0.950793294,0.498279484,0.534781383,0.698270989,0.842461908,0.013890266,0.073556863
201611112100 ,0.38849522,0.75575449,0.490040635,0.492547919,0.701287973,0.015628048,0.532346529,0.175557148
201611120000 ,0.505523252,0.409172724,0.470363464,0.559437446,0.497592231,0.72975706,0.048677862,0.516488506
201611120300 ,0.844900007,0.632945945,0.519567029,0.434229816,0.644778757,0.238916218,0.206662466,0.550597941
201611120600 ,0.860112479,0.253958407,0.091438912,0.335215356,0.432811203,0.439952788,0.358135403,0.048680974
201611120900 ,0.105982902,0.358208163,0.201963608,0.733327446,0.716759527,0.009585395,0.455879845,0.23904367
201611121200 ,0.536071284,0.811191879,0.092275055,0.79182809,0.784262629,0.344395775,0.731859493,0.266821092
201611121500 ,0.35861406,0.988707512,0.77450562,0.563793686,0.910833938,0.615507208,0.636681722,0.348294108
201611121800 ,0.884408298,0.717866634,0.999601409,0.443588643,0.948126927,0.309308582,0.570018475,0.111698756
201611122100 ,0.832106301,0.167939577,0.169114104,0.002689847,0.789257824,0.832907726,0.025080322,0.922885297
201611130000 ,0.754862784,0.474403006,0.661007363,0.342852071,0.143035606,0.165544817,0.637892609,0.539312179
201611130300 ,0.158646587,0.361323173,0.524551758,0.565823294,0.065697095,0.543234716,0.76330804,0.977806266
201611130600 ,0.342370038,0.994117962,0.351820045,0.97385269,0.034568598,0.759290985,0.640576612,0.893455493
201611130900 ,0.397287751,0.323008238,0.145017804,0.652753831,0.145595974,0.176137273,0.154189289,0.495805319
201611131200 ,0.767696901,0.695490565,0.565262956,0.930819013,0.004219581,0.963263442,0.92312655,0.506865098
201611131500 ,0.25904101,0.945359437,0.36406039,0.389642971,0.347867819,0.056203865,0.053292183,0.452906911
201611131800 ,0.640484215,0.922189937,0.311535278,0.254662413,0.857710176,0.381561207,0.305356765,0.703788973
201611132100 ,0.138475792,0.782949968,0.839256596,0.083412192,0.467451558,0.413214793,0.098944439,0.888952065
201611140000 ,0.261333332,0.258369616,0.7394453,0.829427687,0.086246741,0.24357636,0.445892072,0.814810203
201611140300 ,0.895302928,0.381767991,0.533881215,0.895081785,0.856585888,0.977496023,0.430463917,0.952456232
201611140600 ,0.023368094,0.185804559,0.264740733,0.214318974,0.566682454,0.16407671,0.808721085,0.232746257
201611140900 ,0.624252126,0.333297607,0.179388141,0.102930512,0.15128988,0.258054211,0.585703002,0.86544689
201611141200 ,0.639486261,0.49800032,0.440869065,0.752103599,0.845886645,0.622553063,0.133841005,0.730130206
201611141500 ,0.148417337,0.895797002,0.417634959,0.888373352,0.166012659,0.166941142,0.585237163,0.355841728
201611141800 ,0.205551061,0.429964913,0.860221944,0.657993387,0.372454675,0.190409227,0.499960812,0.932453055
201611142100 ,0.729355882,0.293490143,0.022711506,0.819285505,0.023762092,0.207516909,0.387712743,0.253621467
201611150000 ,0.935009436,0.925972637,0.601115404,0.01826631,0.327346653,0.541384075,0.153802711,0.852246978
201611150300 ,0.01903563,0.386952702,0.269452926,0.425946203,0.533037314,0.072619268,0.764700975,0.319730197
201611150600 ,0.032668116,0.842727981,0.97751247,0.903527045,0.801798055,0.317580656,0.615662367,0.621711391
201611150900 ,0.265379501,0.991719223,0.158541273,0.069657809,0.174735863,0.430529801,0.693841516,0.235539758
201611151200 ,0.786525062,0.53060811,0.55938919,0.199781548,0.023395872,0.13993796,0.540262735,0.241314944
201611151500 ,0.228454792,0.070433399,0.336285398,0.823107784,0.822595547,0.430809034,0.755514148,0.539382349
201611151800 ,0.744434738,0.752040104,0.431864604,0.939435201,0.261598594,0.879108489,0.007726957,0.501527659
201611152100 ,0.630488977,0.085654291,0.614979439,0.670243766,0.531151832,0.263312403,0.924217158,0.203552857
201611160000 ,0.295206319,0.289641616,0.512105672,0.84555054,0.25592281,0.346687498,0.153888732,0.870658094
201611160300 ,0.689557026,0.797626466,0.854679337,0.944445938,0.367421285,0.245927441,0.729612364,0.315737176
201611160600 ,0.218491328,0.449141316,0.903681067,0.100212542,0.811792425,0.775035165,0.945888954,0.691259503
201611160900 ,0.610884624,0.160311807,0.395127504,0.115354952,0.833174734,0.353045423,0.237577646,0.466128038
201611161200 ,0.385835047,0.313851843,0.358803518,0.38966529,0.94360969,0.216993697,0.452896065,0.808851031
201611161500 ,0.496962252,0.025410929,0.217064377,0.404451352,0.230284185,0.653124854,0.075196813,0.948780607
201611161800 ,0.233669042,0.898902582,0.546176134,0.5043037,0.564932169,0.70954887,0.277398909,0.792728769
201611162100 ,0.061369346,0.524096511,0.725552791,0.730412303,0.671211279,0.538975552,0.84615191,0.744089232
201611170000 ,0.634190114,0.449670309,0.998010047,0.236166347,0.111992536,0.504990644,0.34462309,0.933430741
201611170300 ,0.770396461,0.491557317,0.245574441,0.206355662,0.386720782,0.41749175,0.759786482,0.604683304
201611170600 ,0.067110956,0.487855056,0.249622529,0.165053788,0.512769831,0.297891533,0.151703349,0.20571814
201611170900 ,0.35849904,0.435685767,0.011806281,0.243617195,0.689606744,0.242809567,0.519258296,0.92807112
201611171200 ,0.192622957,0.854952794,0.685239896,0.036340077,0.480428997,0.241742642,0.472952267,0.1206841
201611171500 ,0.810898754,0.587245666,0.393874385,0.350779345,0.196483232,0.267816892,0.250025468,0.159825373
201611171800 ,0.840898995,0.108696717,0.27162228,0.940121291,0.23509571,0.281524021,0.996149492,0.226327293
201611172100 ,0.841880803,0.670035384,0.972905385,0.006013498,0.021813734,0.689028953,0.829469781,0.42804806
201611180000 ,0.033521659,0.193698908,0.655775048,0.093539227,0.557246074,0.743261813,0.280665798,0.88220355
201611180300 ,0.058521702,0.587568576,0.932882737,0.476990668,0.826277842,0.326375476,0.123653372,0.136891426
201611180600 ,0.642204755,0.213812673,0.713428265,0.509390809,0.040087641,0.896097247,0.628776428,0.004044641
201611180900 ,0.344003133,0.934998025,0.126582558,0.983824377,0.187178763,0.841194805,0.614573161,0.475837632
201611181200 ,0.757672655,0.970311802,0.944137654,0.81563114,0.960023658,0.170687085,0.956053038,0.428941721
201611181500 ,0.774466061,0.823321804,0.039673305,0.402642325,0.371695209,0.705554492,0.562110442,0.788844314
201611181800 ,0.33025546,0.694217019,0.961896435,0.226711849,0.073991742,0.749852551,0.30342516,0.620457228
201611182100 ,0.6102842,0.308984886,0.111472736,0.659214957,0.142286378,0.439890987,0.402971377,0.589921186
201611190000 ,0.867338256,0.289730647,0.160228997,0.735110623,0.852873407,0.158908724,0.79634101,0.944590518
201611190300 ,0.564704777,0.92012758,0.328878139,0.714134785,0.993038718,0.160464296,0.703112357,0.965043619
201611190600 ,0.676712305,0.046324093,0.68622993,0.430104267,0.298467004,0.330770935,0.584610064,0.429661904
201611190900 ,0.761059955,0.141007818,0.880127352,0.708281229,0.159972968,0.793521127,0.706534026,0.001623136
201611191200 ,0.40179744,0.640640986,0.607995847,0.40719266,0.739511057,0.915118634,0.123044783,0.488311673
201611191500 ,0.078419912,0.736217873,0.07310622,0.73377042,0.39982881,0.670878071,0.292397428,0.385836961
201611191800 ,0.890285157,0.462167726,0.827645063,0.041631721,0.069268008,0.534731094,0.211528608,0.277407699
